,id_districtname,id_regionname,villmtaaname,hh_size,mealsperday,Student_age,Dropout,SchoolhasGirlsroom,PTR,PCR,GPLR,BPLR,PTMR,Student_readbookwithparent,Parentteacherdiscussion,ParentCheckChildbook,EA_area,Studentsex,Income__source
27108,95,12,3075,6,2,13,1,2,51.5999984741211,129.0,66.5,125.0,0.0,1,1,1,2,1,2
7404,68,24,441,7,3,8,1,2,52.6666679382324,52.6666679382324,28.75,40.6666679382324,7.900000095367429,2,2,1,2,2,2
18772,116,14,1617,4,3,9,1,2,25.555555343627898,35.384616851806605,76.0,77.3333358764648,30.6666660308838,1,1,1,3,2,1
45848,133,15,130,7,3,10,1,2,64.0,152.0,154.75,149.25,81.06666564941409,1,2,1,2,2,1
39497,35,20,1896,11,3,9,1,2,49.8333320617676,59.7999992370605,48.3333320617676,51.3333320617676,299.0,2,2,2,2,2,2
61163,16,3,2650,6,2,10,1,2,53.0625,121.285713195801,83.0,86.8000030517578,283.0,1,1,1,2,2,2
27823,151,12,3681,8,3,12,1,2,44.6666679382324,63.4000015258789,94.1999969482422,93.4000015258789,50.702701568603494,1,2,1,3,2,2
8005,58,24,223,4,3,11,1,1,38.2727279663086,60.1428565979004,43.2000007629395,41.0,0.0,2,2,1,2,2,2
7005,136,8,1525,6,3,11,1,0,22.0,22.0,47.45454406738279,10.6666669845581,6.599999904632571,1,1,1,2,1,2
48855,128,11,3375,5,3,9,1,2,41.3333320617676,186.0,94.5,91.5,0.0,2,2,1,2,2,2
16793,51,9,1569,7,2,8,1,2,70.8000030517578,59.0,53.0,65.0,0.0,2,2,1,2,2,2
50788,23,10,424,7,3,12,1,2,36.2000007629395,51.7142868041992,16.1666660308838,14.0,0.0,2,2,1,2,2,2
27351,95,12,299,7,3,9,1,2,52.5,90.0,65.8000030517578,60.2000007629395,0.0,1,1,1,2,2,2
47383,134,11,3237,6,2,8,1,2,35.285713195800795,61.75,80.6666641235352,42.0,16.466667175293,2,1,1,2,1,1
49142,128,11,3224,10,3,9,1,2,47.7777786254883,71.6666641235352,52.25,55.25,430.0,2,2,1,2,1,1
21014,143,19,1414,4,3,6,1,2,40.3333320617676,69.1428604125977,20.25,20.0833339691162,161.33332824707,2,0,0,2,2,2
59667,123,3,809,15,2,9,1,2,39.5999984741211,49.5,71.3333358764648,91.0,56.5714302062988,2,2,1,2,1,2
26095,29,12,531,5,3,9,1,2,77.0,61.5999984741211,15.1999998092651,15.6000003814697,308.0,1,2,1,2,2,2
5248,127,8,2127,6,3,9,1,1,14.25,16.2857151031494,10.6666669845581,8.33333301544189,57.0,1,1,1,2,2,2
40413,39,5,3346,5,2,10,1,2,33.9000015258789,56.5,28.5,28.0,0.0,2,1,1,2,1,0
292,56,2,3598,11,3,8,1,2,17.625,38.4545440673828,32.4285697937012,32.6666679382324,42.2999992370605,1,1,1,3,1,2
45939,133,15,133,7,3,9,1,2,32.8108100891113,110.36363983154301,85.7142868041992,76.75,28.232557296752898,1,1,1,3,1,2
59615,123,3,820,16,3,15,1,1,22.761905670166,68.2857131958008,33.0,35.285713195800795,7.96666669845581,2,2,1,2,1,2
17698,65,9,2901,9,2,12,1,2,33.2000007629395,23.7142848968506,32.3333320617676,23.0,0.0,2,2,2,2,1,2
28953,76,22,0,6,2,15,1,2,16.1428565979004,28.25,26.5,30.0,37.6666679382324,2,1,0,2,1,2
49294,14,11,3384,7,3,13,1,1,55.2999992370605,138.25,57.7999992370605,52.7999992370605,92.1666641235352,1,1,1,2,2,2
10108,92,24,1752,8,3,13,1,2,61.5714302062988,86.1999969482422,47.45454406738279,49.25,43.0999984741211,2,1,1,2,1,2
808,103,2,2801,8,2,16,1,2,41.3333320617676,70.8571395874023,53.5999984741211,45.5999984741211,14.5882349014282,1,1,1,2,1,2
23604,106,4,555,3,3,10,1,2,43.2999992370605,63.4000015258789,33.7142868041992,28.1428565979004,108.25,2,2,2,2,2,2
13184,111,13,3301,5,3,11,1,2,55.0,70.7142868041992,40.8333320617676,41.6666679382324,99.0,2,2,2,2,2,2
36055,46,7,1801,4,2,13,1,2,25.4166660308838,50.8333320617676,76.5,76.0,0.0,2,2,1,2,2,2
56397,6,21,3481,6,2,13,1,2,18.7924537658691,99.5999984741211,69.8571395874023,72.42857360839841,49.7999992370605,1,2,1,2,2,2
43651,153,15,215,4,3,14,1,1,37.529411315918004,53.1666679382324,34.0,36.888889312744105,63.7999992370605,2,1,1,2,1,2
32786,38,23,3660,7,2,9,1,2,31.263158798217802,148.5,91.5,106.5,237.600006103516,2,2,1,2,1,2
57220,87,21,2731,7,3,13,1,2,47.2000007629395,39.3333320617676,28.75,30.25,47.2000007629395,1,2,1,2,2,2
54478,71,16,1395,5,3,9,1,1,35.0714302062988,54.5555572509766,16.125,14.5625,49.0999984741211,2,2,2,2,1,2
22151,114,19,2155,4,2,10,1,0,46.8571434020996,46.8571434020996,29.3333339691162,25.3333339691162,0.0,1,1,1,2,2,2
11715,97,13,3217,8,2,12,1,2,57.111110687255895,73.42857360839841,69.0,59.5,0.0,2,2,0,2,2,2
36953,156,7,2559,6,2,13,1,2,46.266666412353494,77.1111145019531,55.8333320617676,59.8333320617676,0.0,2,2,1,2,1,2
59032,21,3,1032,8,2,13,1,2,33.228572845459,72.6875,40.92856979370121,49.1666679382324,7.04848480224609,2,2,1,2,1,2
16232,52,1,2076,5,3,9,1,1,15.2857141494751,29.181818008422898,32.2000007629395,32.0,2.14000010490417,1,1,1,3,2,2
7374,68,24,2067,7,3,13,1,2,66.5,59.111110687255895,23.3333339691162,50.4000015258789,3.97014927864075,1,1,1,2,2,2
27230,95,12,2438,6,2,12,1,2,47.5714302062988,83.25,92.5,74.0,0.0,2,2,2,2,1,2
16886,51,9,2015,16,3,7,1,2,44.25,75.8571395874023,64.25,68.5,26.5499992370605,2,2,2,1,2,2
31276,157,23,2074,10,3,15,0,2,43.4375,99.2857131958008,115.666664123535,116.0,0.0,2,2,0,2,1,2
38951,54,20,3027,9,3,12,1,2,63.8571434020996,63.8571434020996,59.5,104.5,223.5,1,1,1,2,1,1
31878,155,23,1038,6,2,9,1,2,59.888889312744105,77.0,52.5999984741211,55.2000007629395,539.0,2,2,2,2,1,2
60671,11,3,782,9,2,8,1,2,65.0,86.6666641235352,47.45454406738279,49.25,173.33332824707,2,2,1,2,1,2
43465,153,15,132,5,2,14,1,2,29.4799995422363,105.285713195801,44.0,37.888889312744105,24.5666675567627,2,2,1,2,1,1
51998,55,10,260,7,3,13,1,2,53.769229888915994,116.5,184.5,330.0,23.2999992370605,2,2,1,2,1,2
46871,149,11,429,7,2,13,1,2,44.9090919494629,70.57142639160159,38.0,66.5,98.8000030517578,1,2,1,2,1,2
27664,151,12,907,6,3,10,0,2,65.38888549804689,168.14285278320298,101.666664123535,94.5,235.399993896484,1,1,1,3,2,1
32807,38,23,3660,10,3,9,1,2,25.965517044067397,251.0,138.0,113.0,150.600006103516,2,2,2,2,1,2
4367,118,0,2994,4,3,16,1,2,33.9000015258789,42.375,20.5,36.0,0.0,2,2,2,2,2,2
3550,88,0,3447,7,3,8,1,2,46.8666648864746,78.1111145019531,91.75,84.0,25.1071434020996,1,1,1,2,2,2
33404,37,18,1023,6,2,15,1,2,31.294116973877,53.2000007629395,47.3333320617676,82.6666641235352,0.0,2,0,0,2,1,2
12299,49,13,317,6,3,15,1,2,53.4000015258789,89.0,41.2000007629395,65.59999847412111,19.0714282989502,1,1,1,2,1,2
46600,90,15,3530,10,3,14,1,2,63.7142868041992,74.3333358764648,54.75,56.75,0.0,2,2,2,2,2,2
26993,81,12,2678,7,3,7,1,2,50.6875,115.857139587402,102.875,99.875,540.666687011719,2,2,1,3,1,2
16168,52,1,1429,11,2,12,1,2,15.621622085571301,41.285713195800795,141.0,148.0,192.66667175293,2,1,1,3,2,2
50337,2,10,1745,4,3,13,1,2,32.6666679382324,36.75,26.6666660308838,22.3333339691162,12.7826089859009,2,1,2,2,2,2
34388,121,18,1917,8,1,16,1,2,49.3333320617676,63.4285697937012,28.5714282989502,34.8571434020996,111.0,2,2,1,2,1,2
11830,97,13,910,4,3,7,1,2,51.2222213745117,65.8571395874023,36.714286804199205,29.1428565979004,0.0,2,2,1,2,2,2
27207,95,12,3096,11,3,8,1,2,68.5,68.5,30.0,38.5,0.0,2,2,2,2,2,2
55935,6,21,3408,8,2,15,1,2,31.6071434020996,80.4545440673828,138.0,157.0,0.0,2,2,2,2,2,2
54125,67,16,2088,5,2,10,1,2,32.875,37.57143020629879,34.0,31.75,263.0,2,2,1,2,2,2
9225,24,24,252,10,3,12,1,2,34.1428565979004,95.5999984741211,47.45454406738279,49.25,47.7999992370605,2,2,1,2,2,2
2143,5,2,2521,4,3,8,1,2,24.0,168.0,47.45454406738279,49.25,67.1999969482422,2,1,1,2,2,2
8228,107,24,1666,6,3,13,1,2,56.0,49.7777786254883,47.45454406738279,49.25,22.399999618530302,2,2,1,2,1,2
38014,42,7,3207,5,2,14,1,2,23.190475463867198,54.111110687255895,47.5999984741211,49.7999992370605,81.1666641235352,1,1,1,2,2,2
34311,121,18,1706,10,2,11,1,2,41.25,66.0,56.0,54.0,82.5,1,2,1,2,1,2
49575,14,11,1070,6,2,10,1,2,48.3913040161133,159.0,62.625,76.5,11.130000114440902,2,2,1,3,1,2
38182,135,20,1418,6,2,12,1,2,46.3333320617676,52.125,68.6666641235352,70.3333358764648,83.4000015258789,1,1,1,2,2,2
2713,17,2,823,10,2,11,1,2,65.75,75.1428604125977,35.222221374511705,26.125,87.6666641235352,2,2,2,2,2,2
25101,82,12,804,4,2,9,1,2,73.0,73.0,45.1666679382324,40.0,0.0,1,2,2,2,2,2
1991,19,2,2577,6,2,13,1,2,38.7564086914063,188.9375,101.53333282470699,125.0,755.75,2,2,1,3,1,2
43094,62,5,3129,5,2,12,1,2,26.3571434020996,61.5,32.5,29.0,36.9000015258789,2,1,1,2,1,2
14301,43,17,1380,4,3,11,1,2,21.2222213745117,31.8333339691162,29.0,52.0,191.0,2,2,2,2,1,2
28731,140,22,3068,9,2,12,1,2,42.222221374511705,54.2857131958008,24.0,20.5,12.6666669845581,2,2,1,2,2,2
16330,28,1,1245,5,3,12,1,2,67.9512176513672,63.4000015258789,47.45454406738279,49.25,92.86666870117192,2,2,2,3,2,2
36871,156,7,2711,4,2,10,1,2,27.75,47.5714302062988,79.0,87.5,11.1000003814697,2,0,0,2,2,2
22394,124,19,2921,8,2,16,1,2,25.6666660308838,38.5,19.5,38.0,0.0,2,2,1,2,2,2
59298,123,3,3193,10,2,13,1,2,35.214286804199205,70.42857360839841,81.6666641235352,82.6666641235352,0.0,2,2,1,2,1,2
14700,53,17,1227,8,3,8,1,2,13.75,62.8571434020996,84.0,62.6666679382324,22.0,2,1,1,3,2,2
35504,41,7,3231,5,2,8,1,2,67.8000030517578,75.3333358764648,110.666664123535,115.333335876465,0.0,2,2,1,2,2,2
14451,53,17,211,7,3,13,1,2,43.5,49.7142868041992,36.2000007629395,33.4000015258789,0.0,2,2,1,2,1,2
33567,37,18,1348,5,2,7,1,2,48.6428565979004,75.6666641235352,46.125,39.0,56.75,1,2,1,2,1,2
15360,130,17,2112,6,2,13,1,2,45.3333320617676,54.4000015258789,34.5,33.5,0.0,2,2,1,2,2,2
44097,70,15,2588,5,2,11,1,1,48.4000015258789,69.1428604125977,31.25,33.4285697937012,161.33332824707,2,2,1,2,2,2
18099,129,9,1843,5,3,10,1,2,17.375,19.857143402099602,41.0,28.5,0.0,2,2,1,2,1,2
30427,125,23,1364,7,3,12,1,2,24.055555343627898,54.125,14.25,20.5,43.2999992370605,1,1,1,2,2,2
31208,157,23,3614,12,3,8,1,2,38.5,64.1666641235352,124.0,132.66667175293,0.0,2,1,1,2,2,2
51256,86,10,14,10,0,16,1,2,36.2666664123535,60.4444427490234,54.7999992370605,54.0,21.760000228881804,1,1,1,2,2,2
57762,79,21,2987,7,3,10,1,1,32.5,54.1666679382324,55.6666679382324,79.0,108.333335876465,2,1,1,2,2,1
51009,86,10,3732,6,3,10,1,2,30.5,61.0,30.5714282989502,30.4285717010498,0.0,1,1,1,2,1,2
3052,96,0,380,3,2,9,1,2,43.7000007629395,72.8333358764648,25.8571434020996,36.57143020629879,5.75,1,1,1,2,2,2
58995,21,3,1610,9,2,11,1,2,31.2666664123535,67.0,65.25,52.0,234.5,2,2,1,2,2,2
57082,87,21,1328,10,3,6,1,2,45.9473686218262,124.714286804199,145.66667175293,145.33332824707,12.295774459838901,2,2,2,2,1,2
54183,67,16,1608,9,3,8,1,1,33.1666679382324,28.4285717010498,18.0,15.1666669845581,39.7999992370605,2,2,1,2,2,1
3813,0,0,2634,6,3,10,1,2,43.585365295410206,77.6956558227539,74.8333358764648,296.333343505859,178.699996948242,2,1,1,3,1,1
57233,87,21,718,16,3,12,1,2,22.7777786254883,34.1666679382324,34.6666679382324,33.6666679382324,0.0,2,2,1,2,2,2
38427,135,20,2699,6,3,14,1,2,41.1500015258789,117.571426391602,103.25,102.5,11.757143020629899,1,1,0,3,1,2
38752,54,20,2162,6,3,9,1,2,31.0666675567627,58.25,39.3333320617676,38.3333320617676,46.5999984741211,2,2,2,3,1,2
23829,32,4,696,5,3,12,1,2,50.7916679382324,64.15789794921879,39.625,39.0,15.2375001907349,2,1,1,3,1,2
40106,73,20,3225,8,3,9,1,2,37.5,165.0,207.25,205.25,82.5,2,2,1,2,2,1
44770,122,15,2721,10,2,7,1,2,48.361110687255895,145.08332824707,179.0,169.199996948242,435.25,2,2,1,3,2,4
50181,2,10,3403,7,3,12,1,2,39.777778625488295,44.75,11.470588684082001,13.5833330154419,358.0,1,1,1,2,1,2
34531,144,18,3555,5,3,9,1,2,49.236843109130895,155.91667175293,92.6999969482422,94.4000015258789,374.200012207031,2,1,1,3,1,2
42477,9,5,998,4,2,12,1,2,31.171428680419897,68.1875,69.5,66.875,0.0,2,2,1,3,2,2
42243,117,5,2587,5,2,6,1,2,51.461540222168,83.625,58.6666679382324,39.625,19.1142864227295,2,2,1,2,2,2
37229,8,7,2631,9,2,10,1,2,66.40000152587889,110.666664123535,153.5,178.5,332.0,2,2,2,2,1,2
55308,102,6,2105,8,3,15,1,2,40.5,121.5,22.2142848968506,69.6666641235352,0.0,2,2,2,2,1,2
28675,140,22,2594,8,3,9,1,2,48.5833320617676,72.875,77.5,273.0,0.0,2,2,1,2,2,2
12273,49,13,2292,4,3,7,1,2,51.2000007629395,36.57143020629879,57.5,70.5,128.0,2,2,1,2,2,2
48259,12,11,596,22,2,16,1,2,0.0,0.0,0.0,0.0,0.0,2,2,1,2,2,2
20033,115,14,2544,3,0,14,1,2,37.75,43.1428565979004,41.25,49.25,0.0,2,2,1,2,1,2
33544,37,18,2997,7,2,11,1,2,42.0,56.0,22.0,26.0,336.0,2,2,0,2,2,2
6767,99,8,2175,13,3,11,1,2,33.4166679382324,40.0999984741211,39.4000015258789,81.5999984741211,8.02000045776367,2,1,2,3,1,2
10028,47,24,2569,3,3,12,1,2,45.5,45.5,46.6666679382324,44.3333320617676,13.6499996185303,2,2,2,2,1,2
1389,15,2,115,4,2,10,1,2,26.5,72.875,113.0,81.3333358764648,0.0,2,2,2,2,1,2
40023,73,20,1192,6,3,9,1,2,65.0,54.1666679382324,82.0,80.5,162.5,2,2,1,2,1,2
47022,149,11,3057,7,2,8,1,2,44.3333320617676,76.0,62.5,70.5,532.0,2,2,1,2,2,2
33383,37,18,3514,8,2,9,1,2,40.92856979370121,63.6666679382324,27.5454540252686,24.5454540252686,286.5,1,1,1,2,1,2
10947,25,24,1492,8,3,12,1,2,26.0666675567627,55.8571434020996,29.5714282989502,36.7999992370605,0.0,1,1,1,3,2,2
52935,158,16,602,6,3,12,1,1,50.153846740722706,50.153846740722706,44.75,36.75,130.399993896484,2,2,1,2,1,2
47828,109,11,3411,15,2,9,1,2,39.6666679382324,52.888889312744105,27.555555343627898,25.3333339691162,95.1999969482422,2,2,2,2,2,2
18567,105,14,2891,4,3,7,1,2,35.4444427490234,45.5714302062988,28.0,25.1666660308838,0.0,1,2,1,3,2,3
7625,58,24,1191,5,3,16,1,2,23.7142848968506,23.7142848968506,82.0,84.0,0.0,1,2,1,2,1,2
25225,82,12,1902,6,2,9,1,2,58.2000007629395,83.1428604125977,71.75,73.75,0.0,2,1,1,2,1,2
59129,21,3,379,9,2,9,1,0,38.744682312011705,227.625,108.125,119.5,0.0,2,2,2,3,2,2
49154,128,11,3224,7,2,14,1,2,47.7777786254883,71.6666641235352,52.25,55.25,430.0,2,1,1,2,2,2
30734,26,23,810,20,3,10,1,2,56.5714302062988,66.0,47.45454406738279,49.25,0.0,2,2,2,2,2,2
39957,73,20,2097,9,2,9,1,2,25.5,34.0,59.0,43.0,102.0,1,1,1,3,1,1
55327,102,6,2105,7,2,11,1,2,47.8333320617676,143.5,29.7857151031494,74.0,0.0,1,1,2,2,1,2
4863,1,0,1143,4,0,12,1,2,30.444444656372102,39.1428565979004,24.8333339691162,41.6666679382324,13.6999998092651,2,1,1,2,1,2
22749,124,19,2305,8,3,13,1,2,40.125,45.8571434020996,49.0,58.0,26.75,2,1,1,2,1,2
1041,57,2,2319,4,3,12,1,2,48.296295166015604,100.30769348144501,95.75,134.5,65.1999969482422,2,2,2,2,2,2
15804,44,17,1115,4,3,7,1,2,65.5,93.5714263916016,83.75,80.0,54.5833320617676,2,0,0,3,2,2
10473,92,24,1288,9,2,14,1,2,34.1666679382324,34.1666679382324,90.0,115.0,68.3333358764648,2,1,1,2,1,2
26167,29,12,2068,9,2,11,1,2,30.2000007629395,64.7142868041992,22.555555343627898,41.6666679382324,0.0,2,2,1,2,1,2
26749,80,12,2066,6,3,8,1,2,33.7999992370605,67.59999847412111,123.0,51.1666679382324,225.33332824707,2,2,2,3,2,2
36420,75,7,913,10,3,12,1,2,37.6666679382324,94.1666641235352,72.0,50.3636360168457,282.5,2,2,1,3,1,2
29461,27,22,3667,7,3,7,1,1,39.92307662963871,74.1428604125977,34.0,30.875,43.25,1,1,1,2,2,2
23598,106,4,636,6,3,7,1,2,35.3333320617676,58.888889312744105,17.3125,15.8125,530.0,2,2,1,2,2,2
1669,15,2,1915,5,2,7,1,2,71.5999984741211,119.333335876465,55.8333320617676,63.5,238.66667175293,2,2,1,2,1,2
39885,73,20,2257,7,3,7,1,1,30.8888893127441,46.3333320617676,128.0,150.0,0.0,2,1,1,2,1,2
61327,16,3,170,7,3,13,1,2,45.8571434020996,91.7142868041992,77.25,83.25,642.0,2,2,1,2,1,1
22269,114,19,2574,6,3,9,1,1,281.5,80.42857360839841,37.714286804199205,49.25,37.533332824706996,1,1,1,2,1,2
17344,113,9,2166,4,3,8,1,2,37.0,47.5714302062988,23.4285717010498,24.1428565979004,0.0,2,2,0,2,1,2
47983,109,11,1306,9,2,13,1,2,53.5,66.875,47.8333320617676,41.3333320617676,267.5,2,2,2,2,1,2
33447,37,18,1735,8,2,8,1,2,36.625,48.8333320617676,12.8999996185303,16.3999996185303,0.0,2,2,1,2,1,2
20279,78,14,1733,5,2,13,1,2,40.040000915527294,200.199996948242,84.5,82.3333358764648,0.0,2,2,2,3,1,2
45435,60,15,533,9,3,11,1,2,43.4444427490234,55.8571434020996,97.0,49.25,48.875,1,1,1,2,1,1
22497,124,19,1260,7,2,8,1,2,51.4166679382324,102.833335876465,44.4285697937012,51.0,0.0,2,0,0,2,2,2
54670,71,16,3672,6,3,7,1,2,25.1111106872559,32.2857131958008,18.5,19.1666660308838,28.25,1,1,1,2,1,2
22207,114,19,3529,3,2,12,1,2,33.0,49.5,67.6666641235352,48.25,79.1999969482422,1,1,1,3,2,2
9140,126,24,2198,5,3,7,1,2,21.8333339691162,21.8333339691162,17.25,15.5,32.75,2,1,1,2,1,2
5418,127,8,2897,4,2,8,1,2,32.1875,46.818180084228494,43.1666679382324,42.6666679382324,51.5,2,2,1,2,1,2
21971,142,19,2020,7,2,15,1,1,22.6666660308838,38.8571434020996,30.75,37.25,5.44000005722046,1,1,1,3,1,2
41431,108,5,865,6,2,10,1,1,34.3571434020996,68.7142868041992,64.5,55.75,24.0499992370605,2,1,1,2,1,2
26791,80,12,2163,4,3,9,1,2,32.230770111084,59.8571434020996,44.2000007629395,39.5999984741211,0.0,2,2,1,2,1,2
23232,33,4,3543,5,3,8,1,2,20.25,30.375,10.6666669845581,9.583333015441891,48.5999984741211,2,1,1,2,2,2
32893,38,23,1049,5,3,8,1,2,27.6470584869385,78.3333358764648,32.2857131958008,34.8571434020996,0.0,2,2,2,2,2,2
24152,48,4,689,5,3,15,1,2,36.6363639831543,50.375,35.1666679382324,32.0,0.0,2,2,2,2,1,2
33492,37,18,2421,8,2,14,1,2,44.2857131958008,51.6666679382324,50.0,26.6666660308838,0.0,2,1,1,2,1,2
40890,10,5,3080,4,2,15,1,2,29.75,47.5999984741211,25.600000381469698,49.25,79.3333358764648,1,2,1,2,2,2
9009,126,24,2779,4,3,15,1,2,66.3000030517578,47.3571434020996,114.333335876465,106.666664123535,221.0,2,2,2,2,2,2
55135,102,6,929,5,2,8,1,2,78.9000015258789,157.800003051758,427.0,362.0,39.4500007629395,2,2,2,2,1,2
23114,33,4,1895,2,3,14,1,1,47.5999984741211,68.0,21.1666660308838,37.0,0.0,2,2,2,2,1,2
48475,110,11,709,13,3,14,1,1,32.2999992370605,53.8333320617676,47.25,19.142856597900398,161.5,2,2,1,3,1,2
4111,40,0,18,5,0,9,1,2,16.8235301971436,47.6666679382324,28.7999992370605,28.399999618530302,0.0,1,1,1,2,1,2
30037,91,22,1272,5,3,8,1,2,64.6999969482422,92.4285736083984,49.3333320617676,87.75,323.5,2,2,1,2,2,2
34931,45,7,1441,8,2,11,1,2,56.0,63.4000015258789,56.0,56.0,0.0,2,0,0,2,1,2
34315,121,18,1706,8,2,15,1,2,41.25,66.0,56.0,54.0,82.5,1,1,1,2,1,2
11854,97,13,1399,9,3,11,1,2,45.8333320617676,55.0,75.0,62.5,55.0,1,2,1,2,2,0
26514,85,12,3451,6,3,9,1,2,59.8235282897949,127.125,84.5,85.0,1017.0,1,1,1,2,2,2
47321,134,11,3172,9,3,13,1,2,25.6875,41.0999984741211,53.75,49.0,411.0,2,2,2,2,1,2
7277,68,24,1507,5,1,12,1,1,23.9333324432373,44.875,21.625,23.25,59.8333320617676,2,2,2,2,1,3
34160,121,18,234,4,2,10,1,1,55.30769348144529,79.8888854980469,34.5,50.8333320617676,28.760000228881804,2,2,2,2,2,2
20401,78,14,2215,4,3,7,1,2,40.0,90.0,111.199996948242,104.800003051758,18.0,2,2,1,3,1,2
2358,5,2,306,6,2,10,1,2,33.75,38.57143020629879,41.0,26.5,0.0,2,1,1,2,2,2
56612,34,21,2875,12,2,14,1,2,29.705883026123,72.1428604125977,90.0,78.3333358764648,0.0,2,2,2,2,1,2
12903,111,13,2658,9,2,8,1,2,26.1428565979004,73.1999969482422,60.6666679382324,61.3333320617676,0.0,2,2,1,3,1,2
8219,107,24,1666,5,3,13,1,2,56.0,49.7777786254883,47.45454406738279,49.25,22.399999618530302,2,1,1,2,1,2
33541,37,18,2997,7,2,9,1,2,42.0,56.0,22.0,26.0,336.0,2,1,1,2,1,2
4540,118,0,2149,6,2,7,0,2,37.375,49.8333320617676,66.0,83.5,9.96666622161865,2,2,1,2,1,1
42834,89,5,3213,7,2,9,1,1,27.875,37.1666679382324,37.0,37.3333320617676,74.3333358764648,1,2,1,2,1,2
55432,94,6,1014,8,2,9,1,2,118.142860412598,103.375,102.5,104.25,0.0,2,1,1,2,1,2
2461,5,2,720,5,2,11,1,2,59.3333320617676,101.714286804199,94.5,83.5,0.0,1,2,1,2,1,2
24172,48,4,3712,5,3,11,1,2,45.5,121.333335876465,94.5,87.5,0.0,2,2,1,2,2,2
30459,125,23,536,3,3,13,1,2,22.555555343627898,50.75,32.5,35.1666679382324,0.0,2,2,2,2,2,2
45997,30,15,194,8,3,10,1,2,37.42856979370121,131.0,87.6666641235352,104.400001525879,26.2000007629395,1,2,1,3,2,2
4087,40,0,444,9,3,10,1,2,19.25,22.0,4.1875,10.875,30.7999992370605,2,1,1,2,1,2
55260,102,6,841,2,0,7,1,2,72.0,126.0,47.45454406738279,49.25,100.800003051758,0,1,1,2,1,2
40845,10,5,2199,3,2,13,1,2,37.888889312744105,37.888889312744105,46.0,39.25,42.625,2,1,0,2,1,1
42554,9,5,11,6,3,7,1,2,28.2857151031494,84.8571395874023,92.6666641235352,105.333335876465,84.8571395874023,1,1,1,3,2,2
44706,122,15,3119,6,2,12,1,2,54.0869560241699,177.714279174805,209.66667175293,205.0,248.800003051758,2,2,1,3,2,1
13071,111,13,1682,8,3,10,1,1,45.80769348144529,91.61538696289058,107.833335876465,90.6666641235352,9.4523811340332,2,2,1,2,1,2
919,103,2,3312,6,3,16,1,1,42.8333320617676,64.25,78.0,76.1999969482422,51.4000015258789,1,1,1,2,1,2
29554,27,22,2245,8,2,10,1,2,26.0,32.5,12.6999998092651,26.600000381469698,0.0,2,1,1,2,1,2
42697,89,5,408,7,2,7,1,2,25.3571434020996,35.5,45.0,43.75,118.333335876465,2,1,1,2,1,2
43072,62,5,2636,5,2,14,1,2,35.235294342041,74.875,96.0,103.666664123535,599.0,2,2,1,2,2,2
41142,108,5,997,5,2,14,1,2,39.111110687255895,49.125,101.5,95.0,0.0,2,1,1,2,1,2
37903,42,7,844,7,2,9,1,2,24.307691574096697,63.2000007629395,22.75,16.75,79.0,2,0,0,2,2,1
26002,29,12,2578,8,3,8,1,2,40.3333320617676,33.0,25.1428565979004,26.7142848968506,0.0,1,1,1,2,1,2
6195,132,8,483,2,3,9,1,2,41.5454559326172,57.125,75.3333358764648,49.25,914.0,1,2,1,3,1,2
59269,123,3,888,14,2,10,1,1,39.7894744873047,75.5999984741211,54.2857131958008,53.7142868041992,58.153846740722706,1,1,1,2,2,2
8489,107,24,2651,7,3,12,1,2,42.625,85.25,85.0,85.5,56.8333320617676,2,2,1,2,1,2
28142,31,22,2240,5,2,8,1,2,27.913043975830103,80.25,31.7999992370605,32.4000015258789,321.0,2,2,1,2,1,2
10922,25,24,224,4,3,15,1,2,38.888889312744105,70.0,63.6666679382324,79.5,350.0,2,2,1,3,1,2
21332,83,19,2545,4,2,13,1,2,26.533332824707,49.75,34.1666679382324,32.1666679382324,19.8999996185303,1,2,1,2,2,2
36792,156,7,987,6,2,12,1,2,38.5,128.33332824707,98.0,94.5,0.0,2,2,2,2,2,2
27317,95,12,3733,7,2,12,1,1,65.59999847412111,46.8571434020996,42.0,67.3333358764648,0.0,1,1,1,2,2,2
18952,116,14,3565,3,3,7,1,2,42.0,36.75,37.5,36.0,2.9400000572204603,2,2,1,2,2,2
60213,84,3,3028,15,2,14,1,2,29.875,34.1428565979004,33.75,26.0,0.0,2,2,1,2,2,2
10287,92,24,1958,6,3,14,1,2,28.6666660308838,71.6666641235352,42.4000015258789,43.5999984741211,86.0,1,1,1,3,1,2
46638,90,15,587,7,2,15,1,2,65.8000030517578,63.4000015258789,43.25,39.0,16.4500007629395,2,2,2,2,1,2
38704,54,20,2189,10,3,10,1,2,57.125,76.1666641235352,47.45454406738279,49.25,22.850000381469698,2,2,2,2,1,2
57521,79,21,180,8,3,10,1,2,45.7999992370605,65.4285736083984,47.45454406738279,49.25,91.5999984741211,1,2,1,2,1,2
17882,65,9,1935,5,2,14,1,2,57.1428565979004,80.0,101.5,98.5,57.1428565979004,2,1,1,2,1,2
8789,148,24,2904,9,2,8,1,2,47.8571434020996,47.8571434020996,84.0,83.5,4.1875,2,1,1,2,2,4
25336,61,12,3024,6,3,15,1,2,59.875,119.75,83.5,65.2857131958008,479.0,1,2,1,2,2,1
54567,71,16,1127,4,3,6,1,2,47.111110687255895,53.0,31.1428565979004,25.75,70.6666641235352,2,2,1,2,1,2
