,id_districtname,id_regionname,villmtaaname,hh_size,mealsperday,Student_age,Dropout,SchoolhasGirlsroom,PTR,PCR,GPLR,BPLR,PTMR,Student_readbookwithparent,Parentteacherdiscussion,ParentCheckChildbook,EA_area,Studentsex,Income__source
51240,86,10,14,9,3,12,1,2,36.2666664123535,60.4444427490234,54.7999992370605,54.0,21.760000228881804,1,1,1,2,1,2
29090,139,22,831,5,3,12,1,1,34.370368957519496,51.5555572509766,25.5789470672607,23.263158798217802,92.8000030517578,2,2,1,3,2,2
10106,92,24,1752,6,3,7,1,2,61.5714302062988,86.1999969482422,47.45454406738279,49.25,43.0999984741211,2,1,1,2,2,2
6615,22,8,270,2,3,13,1,1,32.7000007629395,32.7000007629395,36.4000015258789,29.0,81.75,2,2,1,2,2,2
13454,20,13,410,5,2,11,1,2,36.4074058532715,140.428573608398,41.6666679382324,37.153846740722706,983.0,1,1,1,3,2,2
59780,123,3,810,7,2,6,1,2,31.4166660308838,125.666664123535,33.6666679382324,35.0,18.8500003814697,2,2,1,2,1,2
16848,51,9,1877,6,3,12,1,2,38.3333320617676,46.0,53.5,61.5,0.0,2,2,2,2,2,2
23134,33,4,2324,8,2,15,1,2,31.5,47.25,34.0,21.75,0.0,2,2,2,2,1,2
40483,39,5,3338,8,2,11,1,2,25.294116973877,39.0909080505371,56.0,22.8888893127441,0.0,1,1,1,2,2,2
23680,106,4,610,5,3,13,1,2,28.899999618530302,41.285713195800795,17.75,18.375,0.0,1,1,1,2,1,2
28828,76,22,1833,5,2,10,1,2,47.2222213745117,70.8333358764648,27.375,25.75,0.0,1,2,1,2,2,2
8002,58,24,223,5,3,11,1,1,38.2727279663086,60.1428565979004,43.2000007629395,41.0,0.0,2,2,1,2,2,1
31453,157,23,3591,5,3,11,1,2,33.0625,66.125,66.25,88.0,66.125,1,2,2,2,1,2
31797,155,23,599,4,3,8,1,2,96.0,96.0,92.25,99.75,0.0,2,0,0,2,2,2
17222,64,9,2396,3,3,8,1,2,49.5,56.5714302062988,91.0,107.0,24.75,2,2,1,2,1,2
34074,121,18,3674,4,2,7,1,2,57.2000007629395,95.3333358764648,56.5999984741211,72.25,0.0,2,2,2,2,1,2
52364,3,10,1286,11,3,13,1,1,33.4000015258789,47.7142868041992,33.2000007629395,33.5999984741211,0.0,2,1,2,2,1,2
14683,53,17,1226,6,3,7,1,2,32.7857131958008,76.5,51.4000015258789,40.4000015258789,0.0,2,1,1,2,2,2
20588,152,19,2238,4,3,11,1,2,53.625,429.0,54.75,52.5,429.0,2,2,1,2,1,0
17747,65,9,1178,6,2,15,1,2,39.5999984741211,28.2857151031494,26.0,23.5,0.0,2,2,2,2,1,2
10893,25,24,1216,7,3,13,1,2,28.384614944457997,61.5,30.5,31.0,92.25,2,1,1,3,1,2
49614,14,11,2746,10,2,13,1,2,56.0999984741211,70.125,51.7999992370605,60.4000015258789,0.0,1,2,1,2,2,2
10385,92,24,2051,5,3,8,1,1,43.125,43.125,90.0,82.5,345.0,2,2,2,2,1,0
38646,54,20,2677,4,3,9,1,2,42.375,75.3333358764648,180.5,158.5,339.0,1,1,1,2,1,1
20782,152,19,2285,4,3,9,1,2,20.714284896850604,36.25,47.45454406738279,16.5,0.0,2,1,2,2,2,1
11757,97,13,2404,9,2,13,1,2,36.0833320617676,108.25,46.2000007629395,40.4000015258789,43.2999992370605,2,2,2,2,1,2
39133,141,20,2752,31,3,10,0,2,44.0555572509766,113.285713195801,214.0,182.5,396.5,2,2,2,2,1,2
6632,22,8,2195,7,3,8,1,2,20.7222213745117,46.625,22.375,38.7999992370605,0.0,2,1,1,2,2,2
27970,31,22,3059,4,3,10,1,1,82.0,93.7142868041992,38.1428565979004,48.625,0.0,2,1,1,2,2,2
23306,106,4,1628,2,3,9,1,1,28.6666660308838,36.8571434020996,20.8333339691162,22.1666660308838,64.5,2,2,2,3,2,1
47137,134,11,3205,8,3,8,1,2,43.4000015258789,72.3333358764648,69.0,75.6666641235352,0.0,1,2,1,2,2,2
15654,69,17,1221,10,3,11,1,2,30.149999618530302,75.375,78.5,48.1666679382324,201.0,2,2,2,3,2,2
48187,12,11,2788,6,2,12,1,1,42.5,72.8571395874023,51.0,51.0,0.0,2,2,1,2,1,2
22956,33,4,794,4,3,10,1,2,32.4444427490234,41.714286804199205,30.600000381469698,27.7999992370605,0.0,2,2,1,2,1,2
7070,136,8,367,6,2,6,1,2,47.4444427490234,53.375,38.6666679382324,48.75,47.4444427490234,2,1,1,2,1,2
8714,148,24,1778,15,2,9,1,2,28.71875,83.5454559326172,124.5,105.25,1.14874994754791,2,2,1,3,1,2
24147,48,4,689,5,3,13,1,2,36.6363639831543,50.375,35.1666679382324,32.0,0.0,2,2,1,2,2,2
13315,20,13,811,6,3,9,1,2,29.444444656372102,53.0,47.3333320617676,41.0,7.79411745071411,1,1,1,2,2,2
60621,11,3,2268,9,2,10,1,2,41.0,35.875,44.3333320617676,51.3333320617676,0.0,2,2,0,2,2,2
6758,99,8,1019,10,3,13,1,2,29.2857151031494,43.9285697937012,24.615385055542003,22.692308425903303,3.07500004768372,1,1,1,3,1,1
26156,29,12,2508,8,2,12,1,2,48.5833320617676,83.2857131958008,18.1666660308838,52.1428565979004,0.0,2,1,1,2,2,2
11725,97,13,1105,5,2,8,1,2,45.375,90.75,47.45454406738279,49.25,0.0,2,2,1,2,1,2
38859,54,20,3228,8,3,16,1,1,17.375,23.1666660308838,35.0,34.5,0.0,2,2,1,2,1,2
31925,155,23,2541,5,2,8,1,2,98.5,118.199996948242,32.2222213745117,33.4444427490234,295.5,2,2,1,2,2,2
15268,130,17,3006,7,3,8,1,2,35.875,47.8333320617676,46.0,49.6666679382324,0.0,2,2,1,2,1,2
58707,21,3,889,14,2,10,1,2,43.6086959838867,167.16667175293,174.66667175293,159.66667175293,118.0,1,1,1,2,1,2
13808,4,17,3600,4,3,12,1,2,33.0769233703613,43.0,52.25,55.25,86.0,1,2,1,2,2,1
56792,34,21,781,6,3,14,1,1,26.103448867797898,75.6999969482422,59.1666679382324,67.0,75.6999969482422,1,1,1,2,1,2
2594,17,2,3511,6,3,8,0,2,49.5,59.4000015258789,60.5999984741211,48.5,39.5999984741211,2,2,1,2,1,2
56054,6,21,525,19,3,15,1,2,19.375,116.25,264.5,200.5,0.0,1,1,2,2,2,2
16665,51,9,683,6,3,16,1,2,43.8571434020996,51.1666679382324,47.45454406738279,49.25,0.0,2,2,1,2,1,2
23610,106,4,555,3,3,11,1,2,43.2999992370605,63.4000015258789,33.7142868041992,28.1428565979004,108.25,2,2,1,2,1,2
36748,156,7,650,6,2,8,1,2,45.769229888915994,63.4000015258789,47.45454406738279,49.25,297.5,1,1,1,2,2,2
10123,92,24,2687,12,3,10,1,2,43.7999992370605,43.7999992370605,100.0,119.0,10.9499998092651,2,1,1,2,2,2
51042,86,10,477,8,3,13,1,1,33.1875,66.375,28.444444656372102,30.555555343627898,26.5499992370605,2,2,2,2,2,2
52956,158,16,602,6,3,9,1,1,50.846153259277294,50.846153259277294,45.875,36.75,0.0,2,2,1,2,1,2
50890,23,10,356,4,3,6,1,2,67.0,134.0,22.5,22.1666660308838,89.3333358764648,1,1,2,2,2,2
53434,72,16,3651,5,3,11,1,1,18.0,20.5714282989502,18.75,23.0,0.0,2,1,1,2,2,2
57902,79,21,2670,8,2,15,1,2,64.59999847412111,92.2857131958008,112.666664123535,102.666664123535,129.199996948242,2,2,1,2,1,2
56457,34,21,628,11,3,8,1,2,24.3333339691162,85.1666641235352,70.0,57.75,0.0,1,1,1,2,1,2
53433,72,16,3651,5,2,12,1,1,18.0,20.5714282989502,18.75,23.0,0.0,2,2,1,2,1,2
20752,152,19,2022,5,2,10,1,2,30.8333339691162,52.8571434020996,38.4000015258789,35.5999984741211,185.0,2,2,2,2,1,2
2917,17,2,502,6,2,14,1,2,27.3333339691162,27.3333339691162,19.2000007629395,22.6666660308838,0.0,2,2,2,2,1,2
18064,129,9,275,5,3,10,1,2,33.2000007629395,41.5,51.25,31.75,0.0,2,2,2,2,1,2
16735,51,9,3751,4,3,8,1,2,36.285713195800795,42.3333320617676,29.25,34.25,84.6666641235352,2,1,1,2,2,2
55708,94,6,640,8,3,8,1,2,116.5,116.5,49.5,67.0,11.6499996185303,2,2,2,2,1,2
12132,49,13,1928,1,2,9,1,2,43.1666679382324,43.1666679382324,36.3333320617676,50.0,8.09375,1,1,2,3,2,2
2516,17,2,1274,8,2,9,1,1,57.5,82.1428604125977,59.4000015258789,55.5999984741211,115.0,2,2,1,2,1,2
14829,93,17,365,4,3,9,1,2,49.2000007629395,49.2000007629395,18.8333339691162,26.600000381469698,0.0,2,1,1,2,1,2
20075,115,14,325,8,2,12,1,2,29.3333339691162,44.0,12.6666669845581,16.6666660308838,0.0,2,2,1,2,2,2
46289,90,15,716,7,2,11,1,2,39.625,39.625,36.25,17.2000007629395,13.7826089859009,1,2,1,2,2,2
59382,123,3,1006,8,3,7,1,2,33.8571434020996,79.0,113.5,82.3333358764648,0.0,1,2,1,2,1,2
10962,25,24,1492,6,3,11,1,2,26.0666675567627,55.8571434020996,29.5714282989502,36.7999992370605,0.0,2,2,1,3,2,2
12789,98,13,1837,10,3,9,1,1,24.5789470672607,66.7142868041992,116.5,117.0,46.7000007629395,1,1,1,3,1,2
35194,45,7,1445,8,0,11,1,2,65.8181838989258,90.5,103.666664123535,137.66667175293,241.33332824707,2,2,2,2,2,2
27544,95,12,2468,3,2,13,1,2,36.6666679382324,55.0,44.0,25.6666660308838,0.0,1,2,1,2,2,2
4974,66,0,3073,5,2,9,1,2,32.3571434020996,75.5,38.2000007629395,52.4000015258789,0.0,2,2,2,2,1,2
58449,13,21,1165,15,1,13,1,2,51.7999992370605,74.0,67.0,62.5,34.533332824706996,2,1,1,2,2,2
10589,59,24,2571,9,3,14,1,2,27.9411773681641,105.555557250977,92.1999969482422,97.8000030517578,950.0,2,1,1,3,1,2
52925,158,16,602,5,3,14,1,1,50.153846740722706,50.153846740722706,44.75,36.75,130.399993896484,2,0,0,2,2,2
768,103,2,3713,4,3,9,1,2,36.25,41.42856979370121,78.0,67.0,0.0,1,1,1,2,1,2
57354,87,21,2727,5,3,11,1,2,33.8666648864746,63.5,23.9090900421143,22.272727966308604,0.0,1,1,1,2,1,2
55562,94,6,2069,7,2,11,1,2,29.100000381469698,72.75,100.333335876465,93.6666641235352,0.0,2,1,1,2,2,2
25026,82,12,543,5,3,9,1,2,74.5,74.5,13.3529415130615,12.941176414489698,223.5,1,1,1,2,1,2
28218,31,22,2071,8,3,11,1,2,56.0999984741211,80.1428604125977,27.0,41.57143020629879,187.0,2,2,1,2,1,2
58877,21,3,3111,14,2,12,1,2,40.2666664123535,75.5,61.2000007629395,59.5999984741211,151.0,2,2,1,2,2,2
40723,10,5,2647,7,3,8,1,2,44.2727279663086,60.875,48.3333320617676,28.1428565979004,243.5,1,1,1,2,2,2
764,103,2,3713,7,2,7,1,2,36.25,41.42856979370121,78.0,67.0,0.0,1,1,1,2,1,2
25599,131,12,692,3,3,10,1,2,22.444444656372102,50.5,13.7142858505249,17.6666660308838,101.0,2,2,2,2,2,2
7424,68,24,1863,7,3,9,1,1,66.72727203369139,66.72727203369139,130.0,114.666664123535,36.7000007629395,2,2,1,2,2,2
60760,11,3,591,7,2,14,1,2,34.4117660522461,83.57142639160159,91.5,54.75,195.0,2,2,1,3,2,2
48533,110,11,3107,11,3,12,1,2,33.2000007629395,110.666664123535,108.666664123535,112.666664123535,66.40000152587889,2,1,1,3,1,1
37052,8,7,880,9,2,12,1,2,50.30769348144529,654.0,44.125,150.5,16.3500003814697,2,2,2,2,1,2
19336,147,14,300,6,3,12,1,2,36.6428565979004,57.0,45.1666679382324,40.3333320617676,0.0,1,1,1,2,1,2
56968,87,21,2707,15,3,9,1,2,29.9090900421143,54.8333320617676,28.6666660308838,26.1666660308838,0.0,2,2,2,2,2,2
37261,8,7,3355,4,2,13,1,2,52.888889312744105,95.1999969482422,25.399999618530302,44.4000015258789,95.1999969482422,2,2,2,2,2,2
10880,59,24,1473,8,2,9,1,2,36.9090919494629,50.75,31.0,27.0,20.2999992370605,2,2,2,2,1,2
18349,63,9,3586,6,2,16,1,2,60.2222213745117,67.75,30.5,37.25,0.0,2,0,0,3,1,2
17592,113,9,1360,4,3,10,1,2,28.125,37.5,38.6666679382324,36.3333320617676,7.5,1,1,1,2,2,2
53004,158,16,2115,5,2,12,1,1,60.1428565979004,42.0999984741211,13.5714282989502,16.5,84.1999969482422,2,2,1,2,2,2
42045,117,5,3351,4,2,14,0,2,42.608695983886705,98.0,244.5,245.5,49.0,2,2,2,2,1,2
47378,134,11,2244,7,2,8,1,2,30.5714282989502,35.6666679382324,14.4285717010498,16.1428565979004,15.2857141494751,2,2,1,2,2,2
12871,98,13,27,3,3,10,1,2,19.3600006103516,48.4000015258789,30.0,40.6666679382324,96.8000030517578,2,1,1,3,2,1
42479,9,5,1022,5,3,12,1,2,35.55263137817379,79.470588684082,58.9166679382324,80.5,33.7750015258789,1,2,1,3,1,1
2360,5,2,306,6,2,13,1,2,33.75,38.57143020629879,41.0,26.5,0.0,2,1,1,2,2,2
16989,64,9,1168,4,1,12,1,2,41.57143020629879,41.57143020629879,20.714284896850604,20.857143402099602,0.0,2,1,1,2,1,2
2717,17,2,823,4,2,14,1,2,65.75,75.1428604125977,35.222221374511705,26.125,87.6666641235352,1,2,1,2,2,2
31973,137,23,3593,9,3,8,1,2,52.0666656494141,63.4000015258789,69.3333358764648,60.8333320617676,26.033332824707,2,1,1,2,2,1
48094,12,11,2194,11,1,13,1,2,36.785713195800795,57.2222213745117,19.0,35.875,0.0,2,2,1,2,1,2
22284,114,19,2574,7,1,14,1,1,281.5,80.42857360839841,37.714286804199205,49.25,37.533332824706996,2,2,1,2,2,2
53145,158,16,675,3,3,11,1,2,67.0,47.8571434020996,47.45454406738279,49.25,9.05405426025391,2,2,2,2,1,2
26144,29,12,641,2,3,11,1,2,37.5,75.0,43.6666679382324,43.8333320617676,262.5,2,2,1,2,2,2
3866,0,0,3271,6,3,12,1,2,27.25,69.363639831543,78.8000030517578,73.8000030517578,50.8666648864746,1,1,1,3,1,1
39110,141,20,1940,9,2,7,1,2,34.4285697937012,90.375,184.5,177.0,0.0,2,2,1,2,2,2
16565,51,9,3034,5,2,8,1,2,64.5,96.75,94.5,99.0,387.0,1,2,1,2,1,2
40044,73,20,239,10,3,12,1,2,30.8571434020996,36.0,23.5,30.5,0.0,2,1,1,2,1,2
17372,113,9,405,4,3,7,1,2,22.0,88.0,30.3333339691162,42.5,0.0,2,2,2,2,1,2
46601,90,15,3530,8,3,11,1,2,63.7142868041992,74.3333358764648,54.75,56.75,0.0,2,2,2,2,1,2
53122,158,16,1749,6,3,14,1,2,24.1666660308838,24.1666660308838,16.5,19.75,0.0,2,0,0,2,1,2
39581,35,20,2739,14,3,7,1,2,49.0,63.4000015258789,56.0,108.5,147.0,2,2,2,2,1,2
56252,6,21,559,10,2,15,1,2,29.9545459747314,109.833335876465,330.0,329.0,0.0,1,1,1,3,1,1
11349,50,13,55,6,3,13,0,1,46.0,84.3333358764648,66.0,60.5,0.0,1,2,2,2,2,2
13504,20,13,1342,5,2,9,1,2,45.25,60.3333320617676,79.0,113.5,135.75,2,2,2,2,2,2
30506,125,23,3460,8,2,8,1,2,52.5999984741211,105.199996948242,39.1428565979004,36.0,0.0,1,2,1,2,1,2
39507,35,20,1896,13,3,13,1,2,49.8333320617676,59.7999992370605,48.3333320617676,51.3333320617676,299.0,2,2,2,2,2,2
42231,117,5,2610,6,2,12,1,2,47.5,79.1666641235352,50.2000007629395,37.3333320617676,0.0,2,2,1,2,1,2
39228,141,20,2956,18,3,9,1,2,40.3333320617676,34.5714302062988,21.3333339691162,19.0,121.0,2,2,2,2,2,2
29359,139,22,1939,9,2,12,1,2,39.5,59.25,55.1428565979004,46.4285697937012,237.0,2,2,1,2,1,2
16906,51,9,3512,6,2,9,1,2,53.25,71.0,110.0,103.0,71.0,2,2,2,2,2,2
27146,95,12,928,3,3,8,1,2,43.466667175293,72.44444274902341,110.0,161.0,0.0,2,1,1,2,1,2
25212,82,12,1902,5,2,8,1,2,58.2000007629395,83.1428604125977,71.75,73.75,0.0,2,1,1,2,1,2
36100,46,7,1410,5,1,14,1,2,64.6666641235352,83.1428604125977,51.5,45.5,16.6285705566406,2,2,1,2,2,2
40715,10,5,3330,12,2,13,1,2,59.5,79.3333358764648,45.5999984741211,49.5999984741211,95.1999969482422,1,2,1,2,2,2
27795,151,12,2684,4,3,7,1,2,77.6666641235352,194.16667175293,350.666656494141,426.0,194.16667175293,1,2,1,3,1,2
41922,7,5,3165,5,2,10,1,2,32.875,32.875,33.25,32.5,87.6666641235352,1,2,1,2,1,2
27898,31,22,2502,6,3,7,1,1,43.0,71.6666641235352,15.7857141494751,20.8999996185303,0.0,1,2,1,2,1,2
25217,82,12,1902,6,2,8,1,2,58.2000007629395,83.1428604125977,71.75,73.75,0.0,1,2,1,2,2,2
23070,33,4,1851,7,2,7,1,1,23.7777786254883,30.5714282989502,16.1428565979004,14.4285717010498,42.7999992370605,2,1,1,2,1,2
433,56,2,269,5,3,13,1,2,22.4166660308838,76.8571395874023,59.4000015258789,48.2000007629395,13.4499998092651,1,1,1,3,2,1
35571,41,7,3577,6,2,9,1,2,87.75,150.428573608398,272.5,254.0,210.600006103516,2,1,1,2,2,2
53085,158,16,3670,4,2,11,1,0,33.625,44.8333320617676,15.5,24.1666660308838,26.899999618530302,2,1,1,2,1,2
54782,101,6,1825,6,3,12,1,2,28.631578445434602,68.0,145.5,126.5,272.0,1,1,1,3,2,2
12912,111,13,3709,7,3,10,1,1,38.0,108.153846740723,43.9444427490234,41.0,17.5750007629395,1,1,1,2,1,1
15811,44,17,1115,5,3,12,1,2,65.5,93.5714263916016,83.75,80.0,54.5833320617676,2,0,0,3,2,2
21641,83,19,1585,6,2,13,1,2,49.0,63.4000015258789,30.5,30.75,0.0,2,2,1,2,1,2
34062,121,18,3674,5,2,14,1,2,57.2000007629395,95.3333358764648,56.5999984741211,72.25,0.0,1,2,1,2,1,2
21176,143,19,1797,5,0,12,1,0,37.625,43.0,25.8333339691162,24.3333339691162,75.25,1,1,1,2,1,2
14928,93,17,1208,5,2,12,1,1,133.600006103516,60.7272720336914,28.0,27.6666660308838,133.600006103516,1,2,1,2,2,2
48891,128,11,2599,7,2,12,1,2,40.625,108.333335876465,91.0,125.666664123535,29.5454540252686,2,2,1,2,2,2
26467,85,12,2918,6,3,12,1,2,34.9411773681641,66.0,35.2000007629395,60.5,0.0,2,0,0,2,2,2
14881,93,17,1885,10,3,10,1,2,50.6428565979004,101.285713195801,35.0999984741211,89.5,141.800003051758,2,1,1,2,2,1
21274,83,19,3094,6,3,14,1,2,62.2857131958008,72.6666641235352,76.0,69.3333358764648,7.147541046142581,2,1,1,2,2,2
120,56,2,894,10,0,10,1,2,47.5714302062988,55.5,92.0,74.5,0.0,1,1,1,2,1,2
47324,134,11,3172,10,3,7,1,2,25.6875,41.0999984741211,53.75,49.0,411.0,1,1,1,2,1,2
8017,58,24,1500,6,3,7,1,2,42.6666679382324,54.8571434020996,49.5,46.5,192.0,2,2,0,2,1,2
44189,70,15,2697,11,3,15,1,1,54.2222213745117,48.7999992370605,37.3333320617676,44.0,0.0,2,2,2,2,1,2
51793,55,10,1559,7,3,16,1,2,28.5,57.0,12.25,16.25,0.0,1,2,1,2,2,2
28473,140,22,3524,7,2,12,1,1,49.0,63.0,22.899999618530302,21.2000007629395,73.5,2,2,1,2,2,2
53544,120,16,2029,5,3,14,1,1,52.4444427490234,52.4444427490234,21.181818008422898,21.727272033691396,0.0,2,1,1,2,1,2
35513,41,7,3231,5,2,10,1,2,67.8000030517578,75.3333358764648,110.666664123535,115.333335876465,0.0,0,0,0,2,2,2
25363,61,12,980,4,3,9,1,2,42.222221374511705,54.2857131958008,46.0,49.0,0.0,1,1,1,2,1,2
4757,1,0,378,6,3,10,1,2,32.5,57.7777786254883,27.100000381469698,24.899999618530302,17.3333339691162,0,0,0,2,2,2
30479,125,23,2695,13,3,9,1,2,37.5555572509766,96.5714263916016,84.5,84.5,0.0,2,2,0,2,1,2
6684,99,8,3700,4,3,10,1,1,32.2222213745117,64.4444427490234,43.0,39.8571434020996,193.33332824707,2,2,1,3,2,2
14923,93,17,1208,6,3,12,1,1,133.600006103516,60.7272720336914,28.0,27.6666660308838,133.600006103516,2,1,1,2,1,2
25965,29,12,1855,5,3,9,1,2,44.75,51.1428565979004,21.875,61.0,0.0,2,1,1,2,1,2
17497,113,9,2456,5,3,12,1,1,16.9166660308838,29.0,21.0,29.75,101.5,2,1,1,2,1,2
45813,133,15,840,9,3,10,1,2,39.42856979370121,78.8571395874023,23.6666660308838,22.3333339691162,4.11940288543701,1,2,1,2,1,2
36638,156,7,970,7,2,13,1,2,51.2857131958008,89.75,47.45454406738279,49.25,35.9000015258789,2,2,1,2,1,2
33151,38,23,3417,11,3,12,1,2,28.3199996948242,101.142860412598,49.8333320617676,68.1666641235352,0.0,2,2,2,2,2,2
38437,135,20,611,6,3,16,1,2,66.0,72.0,138.0,126.0,158.399993896484,2,2,1,2,1,2
3304,96,0,41,7,2,9,1,1,27.5416660308838,50.846153259277294,44.625,38.0,0.0,2,1,1,2,2,2
38492,54,20,2959,20,3,13,1,2,47.4285697937012,55.3333320617676,75.0,45.5,0.0,1,1,1,2,1,2
19596,104,14,1931,4,3,12,1,2,19.1000003814697,27.2857151031494,19.2000007629395,19.0,0.0,2,2,2,3,2,2
30013,91,22,3051,10,3,8,1,2,59.0,84.2857131958008,48.6666679382324,49.6666679382324,25.652173995971697,1,2,1,2,2,2
5264,127,8,3,6,0,11,1,1,24.4545459747314,33.625,11.3000001907349,14.1818180084229,0.0,2,1,1,2,1,2
39346,141,20,2776,10,3,10,1,2,54.266666412353494,116.285713195801,98.75,104.75,0.0,2,2,2,2,2,2
56983,87,21,2666,7,3,6,1,2,43.5,87.0,86.5,87.5,0.0,1,1,1,2,1,1
14147,43,17,1461,5,2,9,1,2,31.0,62.0,49.7999992370605,49.4000015258789,10.5531911849976,1,2,1,2,2,1
22803,124,19,2992,7,2,10,1,2,68.40000152587889,57.0,43.5,42.0,0.0,2,2,2,2,2,2
32002,137,23,2259,15,3,14,1,2,46.3636360168457,56.6666679382324,80.6666641235352,89.3333358764648,85.0,2,2,1,2,2,2
21738,142,19,2061,5,3,10,1,2,25.8666667938232,48.5,23.555555343627898,19.555555343627898,0.0,1,1,1,3,1,2
57608,79,21,1538,5,3,13,1,2,40.5454559326172,63.7142868041992,58.5,53.0,89.1999969482422,2,2,1,3,2,2
40058,73,20,881,11,2,13,1,2,49.625,66.1666641235352,51.0,96.5,0.0,2,1,1,2,1,2
55962,6,21,1790,14,2,10,1,2,28.6399993896484,119.333335876465,74.5999984741211,68.59999847412111,358.0,2,0,0,2,2,2
17952,65,9,3631,5,3,7,1,2,33.5999984741211,48.0,52.6666679382324,59.3333320617676,112.0,1,1,1,3,2,2
13390,20,13,532,6,3,12,1,2,17.4285717010498,40.6666679382324,24.1111106872559,16.5555553436279,18.2999992370605,2,0,0,2,2,2
15981,44,17,2774,6,3,10,1,2,29.559999465942397,67.1818161010742,37.4000015258789,36.5,24.6333332061768,2,2,1,3,2,2
9114,126,24,2359,3,2,8,1,2,22.3333339691162,26.7999992370605,10.8333330154419,11.5,26.7999992370605,1,1,1,2,1,2
58457,13,21,2341,7,2,12,1,2,49.2857131958008,53.0769233703613,85.75,86.75,138.0,2,2,2,2,2,2
56629,34,21,2669,4,3,13,1,2,26.761905670166,80.2857131958008,103.333335876465,126.0,0.0,2,0,0,2,2,2
5885,132,8,3040,2,2,11,1,2,26.9230766296387,43.75,41.25,30.8333339691162,0.0,2,2,2,2,2,2
31865,155,23,3661,4,3,13,1,2,44.3333320617676,66.5,47.0,41.6666679382324,0.0,2,2,2,2,1,2
18337,63,9,2612,10,0,10,1,2,54.3333320617676,69.8571395874023,44.3333320617676,37.1666679382324,7.523077011108401,2,1,1,3,2,2
37340,8,7,1808,7,1,9,1,2,79.3333358764648,142.800003051758,123.666664123535,114.333335876465,0.0,2,2,2,2,1,2
21080,143,19,2819,6,3,14,1,1,35.0,55.0,21.5,26.625,17.5,1,2,1,2,1,2
7246,68,24,1929,7,3,13,1,2,41.0,31.8888893127441,17.25,18.625,5.7399997711181605,2,1,1,2,1,2
25872,131,12,1176,6,3,16,1,2,36.714286804199205,51.4000015258789,19.1666660308838,23.6666660308838,12.8500003814697,2,2,2,3,1,2
32628,146,23,550,13,2,7,1,1,38.4444427490234,57.6666679382324,34.4000015258789,34.7999992370605,0.0,2,2,1,2,2,2
9602,24,24,1428,11,3,16,1,1,23.25,31.0,12.0,11.25,0.0,2,2,1,2,2,2
41295,108,5,847,4,2,8,1,2,53.0999984741211,75.8571395874023,68.25,64.5,106.199996948242,2,2,2,2,1,2
49748,14,11,2312,10,2,11,1,2,21.7857151031494,43.5714302062988,157.0,148.0,30.5,2,2,1,2,2,2
51923,55,10,398,7,3,12,1,1,41.9000015258789,76.1818161010742,32.0714302062988,27.7857151031494,0.0,2,1,1,2,2,2
5001,66,0,1604,6,3,8,1,2,41.0,57.4000015258789,145.0,142.0,95.6666641235352,2,1,1,2,1,2
18289,63,9,2804,5,3,12,1,2,31.7999992370605,35.3333320617676,39.75,39.75,15.8999996185303,2,2,2,3,2,2
59322,123,3,1167,6,2,15,1,2,27.9166660308838,55.8333320617676,86.0,81.5,0.0,2,2,2,2,2,2
3440,88,0,3468,6,3,7,1,2,44.6666679382324,33.5,54.25,46.25,40.2000007629395,2,1,1,2,2,2
4852,1,0,1556,7,2,9,1,2,22.3571434020996,44.7142868041992,20.6666660308838,14.1111106872559,44.7142868041992,1,1,1,2,1,2
36000,46,7,257,9,2,14,1,2,35.230770111084,76.3333358764648,136.5,92.5,57.25,1,2,1,2,2,2
59361,123,3,3244,9,3,11,1,2,54.0416679382324,108.083335876465,207.0,338.0,43.233333587646506,2,2,2,2,2,2
13088,111,13,1087,5,3,7,1,2,50.5999984741211,36.1428565979004,26.0,24.600000381469698,3.20253157615662,1,2,1,2,2,2
43542,153,15,1052,5,2,15,1,2,55.7777786254883,71.7142868041992,31.1666660308838,52.5,45.6363639831543,2,2,1,2,2,2
12664,154,13,3654,7,2,16,1,1,87.68421173095699,166.600006103516,111.571426391602,126.428573608398,416.5,1,1,1,2,1,2
34812,144,18,2016,6,2,9,1,2,47.6666679382324,119.166664123535,41.777778625488295,37.6666679382324,143.0,2,1,1,2,2,2
3217,96,0,1873,7,3,8,1,2,44.75,71.5999984741211,36.2999992370605,58.8333320617676,0.0,1,2,1,2,2,2
37463,36,7,3105,8,2,15,1,2,42.4444427490234,54.5714302062988,53.5,49.25,0.0,2,0,0,2,2,2
14603,53,17,3292,5,3,7,1,2,30.25,40.3333320617676,68.0,53.0,0.0,1,2,1,2,2,2
5713,112,8,1312,4,3,11,1,2,28.75,63.4000015258789,16.0,16.75,38.3333320617676,2,2,2,2,2,2
40731,10,5,2647,6,2,8,1,2,44.2727279663086,60.875,48.3333320617676,28.1428565979004,243.5,2,1,1,2,1,1
36845,156,7,1056,12,2,10,1,2,25.3333339691162,42.222221374511705,46.75,48.25,76.0,2,2,1,2,2,2
58984,21,3,1694,8,3,11,1,1,45.5,261.625,196.800003051758,221.800003051758,418.600006103516,2,2,1,2,1,2
28419,140,22,3307,7,2,13,1,2,37.1666679382324,63.7142868041992,35.42856979370121,39.5999984741211,63.7142868041992,2,2,1,2,2,2
54686,101,6,882,4,1,16,1,2,46.764705657959006,99.375,38.4000015258789,68.5,79.5,1,1,1,2,1,2
